COMID,Lat,Lon
900712,41.76937382,-110.503032
900713,41.75135914,-121.8434572
900714,41.74320683,-121.802773
900715,41.73791667,-120.1420833
900716,41.7410338,-123.5502408
900717,41.76277042,-120.3903256
900718,41.74714114,-122.5192233
900719,41.76215268,-109.5019161
900720,41.7326985,-109.513672
900721,41.76173488,-124.0985139
900722,41.78541133,-123.2211891
900723,41.75987512,-123.6102958
900724,41.7663822,-121.6943107
900725,41.76117687,-120.9272203
900726,41.77889974,-120.804892
900727,41.73040351,-123.9888489
900728,41.73977464,-109.6993396
900729,41.74305317,-109.7245221
900730,41.73761203,-121.2351809
900731,41.71475448,-121.2574566
900732,41.75466889,-122.0045632
900733,41.74364949,-123.4146073
900734,41.72104775,-123.4976634
900735,41.74208935,-122.6259095
900736,41.73956488,-122.3134007
900737,41.71893676,-120.133992
900738,41.72679409,-121.2977276
900739,41.70711878,-121.2732154
900740,41.72155097,-123.7413274
900741,41.71997958,-122.5493011
900742,41.7110935,-122.4775348
900743,41.69985139,-123.7477083
900744,41.74804078,-121.6009398
900745,41.71700062,-121.3703262
900746,41.69606368,-121.2840853
900747,41.70049387,-121.9605043
900748,41.74483589,-121.723425
900749,41.71650256,-123.9510504
900750,41.68520814,-123.9194436
900751,41.73816062,-123.878724
900752,41.70337582,-123.8718206
900753,41.71263626,-108.7516496
900754,41.69506061,-108.6772677
900755,41.68960349,-122.4017016
900756,41.68571525,-121.2779769
900757,41.68125004,-123.9042513
900758,41.70065483,-108.9311683
900759,41.67825812,-121.2723866
900760,41.68479481,-108.8454451
900761,41.67669009,-108.74895
900762,41.67571339,-110.4131767
900763,41.67469668,-110.3804502
900764,41.77210483,-121.0387586
900765,41.70136138,-120.1723776
900766,41.6818421,-122.5169205
900767,41.70254149,-121.8082874
900768,41.71445721,-120.6419583
900769,41.69250275,-109.5398641
900770,41.68198511,-123.4414119
900771,41.66231998,-120.6678226
900772,41.70795708,-120.4566068
900773,41.66115483,-120.4218137
900774,41.6710121,-121.7342001
900775,41.70835354,-110.1084427
900776,41.66543209,-121.2211889
900777,41.65454511,-122.5243028
900778,41.6637578,-108.9516249
900779,41.64958032,-121.160904
900780,41.65465036,-122.0481983
900781,41.65050717,-121.9946354
900782,41.67996773,-121.9652552
900783,41.66040357,-110.339306
900784,41.66427643,-110.2855343
900785,41.64825773,-110.0863359
900786,41.69492445,-123.0594036
900787,41.64647928,-121.9629167
900788,41.64645834,-121.9579167
900789,41.71586925,-109.9883289
900790,41.66014263,-109.8909702
900791,41.66315872,-123.8566612
900792,41.67008315,-123.7804414
900793,41.66601937,-109.496268
900794,41.64381756,-123.1249742
900795,41.65282258,-122.4971485
900796,41.68362979,-109.0604003
900797,41.64276621,-109.0037064
900798,41.66406265,-121.7561931
900799,41.6435358,-108.9893344
900800,41.64714509,-123.4390215
900801,41.63989559,-123.1095532
900802,41.63849776,-123.0361056
900803,41.67947611,-110.5589352
900804,41.63030964,-110.7357716
900805,41.6529414,-110.7501057
900806,41.65034968,-109.7770887
900807,41.63745936,-121.9835823
900808,41.62677996,-110.5849875
900809,41.66622246,-122.8269553
900810,41.63395442,-123.7965121
900811,41.66395503,-121.3573632
900812,41.6320079,-109.890301
900813,41.63047469,-109.8322691
900814,41.63486095,-123.4648625
900815,41.62654279,-122.9245913
900816,41.63867442,-122.8733849
900817,41.67754673,-123.3327798
900818,41.62154434,-110.7078664
900819,41.66283283,-109.6412955
900820,41.63701341,-109.5724481
900821,41.63587709,-120.422456
900822,41.61387559,-120.3879618
900823,41.66595315,-120.8510008
900824,41.61966539,-122.9658222
900825,41.62205483,-109.0764908
900826,41.6335572,-108.7537509
900827,41.61021135,-108.7057849
900828,41.61252391,-109.8964149
900829,41.61134172,-122.8693003
900830,41.61240314,-122.8444052
900831,41.62004634,-110.1861094
900832,41.60355921,-120.4208155
900833,41.63083788,-123.5937577
900834,41.6161381,-122.4704948
900835,41.61280677,-123.1210156
900836,41.59587792,-123.6092828
900837,41.68328057,-109.2369155
900838,41.59685603,-122.8550728
900839,41.59453436,-109.1812177
900840,41.6175249,-110.0187657
900841,41.60395172,-109.9396315
900842,41.59534262,-109.9200604
900843,41.5954868,-122.9612296
900844,41.64507288,-121.8978615
900845,41.59089462,-110.0587952
900846,41.58989245,-122.4342018
900847,41.60741621,-110.5634661
