COMID,Lat,Lon
13000389,58.16257369,-131.4344018
13000390,58.14587133,-131.3181443
13000391,58.12128865,-131.3127205
13000392,58.14734773,-132.2838596
13000393,58.13182551,-130.8055646
13000394,58.17314198,-130.7439276
13000395,58.12731991,-130.5280924
13000396,58.15510557,-132.1963265
13000397,58.1142616,-131.2472522
13000398,58.25819073,-131.193706
13000399,58.11588651,-129.1610456
13000400,58.10615339,-129.1170474
13000401,58.09875,-134.761875
13000402,58.11100117,-131.3306575
13000403,58.11745947,-130.2917332
13000404,58.11495928,-130.1732875
13000405,58.09876413,-135.5878263
13000406,58.10599462,-130.7042484
13000407,58.11314414,-128.2244594
13000408,58.08121759,-135.2973232
13000409,58.08503714,-131.3203647
13000410,58.07617046,-130.67169
13000411,58.07995044,-130.1737665
13000412,58.0762322,-130.0979208
13000413,58.0689446,-128.3337433
13000414,58.08521887,-127.9390127
13000415,58.11918848,-127.8257855
13000416,58.06574605,-136.0978323
13000417,58.10827787,-132.8294809
13000418,58.09877328,-128.7475078
13000419,58.05700166,-128.7095117
13000420,58.05380497,-135.7660458
13000421,58.07665324,-128.8767094
13000422,58.06066142,-130.7594284
13000423,58.07590524,-130.8190468
13000424,58.05125187,-134.3519563
13000425,58.07167802,-129.863744
13000426,58.03769058,-130.8195546
13000427,58.04082844,-128.8474246
13000428,58.04088974,-130.0286331
13000429,58.04604671,-127.9204383
13000430,58.06198162,-127.7368511
13000431,58.03125,-127.7529167
13000432,58.03426163,-127.6445254
13000433,58.03556965,-132.7161712
13000434,58.03786312,-128.8235336
13000435,58.03925641,-128.7872143
13000436,58.02831363,-127.8844581
13000437,58.03250095,-131.5855664
13000438,58.06105005,-131.4575725
13000439,58.02460475,-132.7303994
13000440,58.04632428,-128.2548476
13000441,58.03031767,-129.8741558
13000442,58.03514396,-129.8461968
13000443,58.0252849,-127.7965191
13000444,58.08649789,-133.4679832
13000445,58.03064283,-128.1028601
13000446,58.01837857,-131.5762141
13000447,58.02371601,-132.8241084
13000448,58.04430035,-129.5241639
13000449,58.01899005,-129.4760206
13000450,58.06747698,-131.0591639
13000451,58.02314588,-130.9170375
13000452,58.02498894,-132.9179101
13000453,58.02655754,-132.8871248
13000454,58.0034887,-135.9100722
13000455,58.00982936,-127.729438
13000456,58.03903589,-135.4863988
13000457,57.98840975,-134.351354
13000458,58.00133808,-127.8582804
13000459,58.01047748,-134.7318849
13000460,58.06647024,-132.0364462
13000461,57.99477817,-128.3863723
13000462,57.99006336,-131.5666953
13000463,58.03143218,-129.2022313
13000464,57.99233679,-129.7559966
13000465,57.97723793,-131.716126
13000466,57.9626193,-127.8699821
13000467,58.00187957,-130.7273673
13000468,57.98424168,-128.8140344
13000469,57.95139146,-128.7555677
13000470,57.95558416,-133.6319552
13000471,57.94461261,-128.6563213
13000472,57.96180355,-128.5648744
13000473,57.93912605,-135.2274165
13000474,57.94604068,-129.6431775
13000475,57.9780582,-129.5806329
13000476,57.93607175,-135.8230141
13000477,57.94323734,-129.2035284
13000478,57.9330551,-129.1110248
13000479,57.93468197,-128.948476
13000480,57.9694582,-133.4054746
13000481,57.93664263,-130.7222397
13000482,57.93141091,-129.3500239
13000483,57.9505634,-132.9182165
13000484,57.91050487,-135.7399305
13000485,57.91629063,-129.537586
13000486,57.93115805,-133.1857995
13000487,57.92637814,-133.1581468
13000488,57.905,-133.1658333
13000489,57.93971385,-130.1626272
13000490,57.90501106,-130.2451546
13000491,57.90032072,-134.7049142
13000492,57.91344703,-129.0854309
13000493,57.94824839,-131.087378
13000494,57.9544821,-130.2803151
13000495,57.89445709,-130.2788649
13000496,57.88937383,-130.274736
13000497,57.90307681,-129.4555851
13000498,57.88848171,-130.3030339
13000499,57.93405334,-128.0184413
13000500,57.88157026,-129.0522025
13000501,57.88910852,-131.977119
13000502,57.87832076,-130.3672201
13000503,57.90165867,-128.7351317
13000504,57.90566176,-128.6322934
13000505,57.91048107,-130.5612596
13000506,57.86965146,-131.985856
13000507,57.88809242,-131.2993259
13000508,57.87523689,-131.2429378
13000509,57.87119287,-132.0943114
13000510,57.91293358,-128.3883269
13000511,57.85970871,-134.6313369
13000512,57.88240568,-129.2127984
13000513,57.84924621,-132.0559151
13000514,57.86012984,-131.1228877
13000515,57.83873969,-130.9816691
13000516,57.83115235,-129.994667
13000517,57.83843287,-129.9816607
13000518,57.84656808,-130.4247227
13000519,57.82193643,-135.5973608
13000520,57.85370454,-128.1805275
13000521,57.83268175,-133.1008568
13000522,57.80805047,-134.6571529
13000523,57.84643491,-129.1152187
13000524,57.8431065,-131.3622119
13000525,57.79964857,-131.3754244
13000526,57.82359017,-132.9920597
13000527,57.81307633,-132.7608952
13000528,57.81002829,-131.0106924
13000529,57.7991763,-130.9052775
13000530,57.79593012,-136.224985
13000531,57.80279145,-130.3780609
13000532,57.78846423,-131.397798
13000533,57.87021656,-129.684784
13000534,57.78782639,-129.543061
13000535,57.84076719,-132.4099928
13000536,57.77556762,-135.3884195
13000537,57.77641691,-131.4184164
13000538,57.79580048,-131.5821467
13000539,57.8188005,-128.1990242
13000540,57.78131523,-132.4784206
13000541,57.77684118,-129.1211371
13000542,57.77448891,-128.276104
13000543,57.77823719,-129.0542494
13000544,57.76197303,-132.3867956
13000545,57.75443012,-134.6682371
13000546,57.74202171,-132.3793942
13000547,57.77649177,-130.440898
13000548,57.76754191,-132.8351617
13000549,57.77733325,-129.9809816
13000550,57.72719902,-130.435764
13000551,57.73688022,-129.9362624
13000552,57.74578003,-129.5980028
13000553,57.72111082,-133.3887552
13000554,57.7360378,-127.961803
13000555,57.74114054,-128.126116
13000556,57.71340212,-128.0638845
13000557,57.77786763,-127.6906746
13000558,57.70996908,-136.1407729
13000559,57.77416926,-127.160172
13000560,57.71412628,-130.0203548
13000561,57.74133438,-130.9698274
13000562,57.70055066,-135.2211209
13000563,57.71358757,-132.8212578
13000564,57.7764391,-127.3816755
13000565,57.70199093,-127.3881538
13000566,57.8164272,-131.809498
13000567,57.69848755,-127.3247579
13000568,57.69980502,-131.7923292
13000569,57.70420547,-131.9866373
13000570,57.69934895,-127.9450427
13000571,57.70904529,-132.3031995
13000572,57.70004808,-127.6521208
13000573,57.69186689,-127.4933009
13000574,57.69352453,-127.7903102
13000575,57.68622823,-132.1809718
13000576,57.69454953,-127.2095361
