COMID,Lat,Lon
1000612,15.83958337,121.1270833
1000613,15.83149873,120.2930168
1000614,15.83774477,121.2275599
1000615,15.82601997,121.1550824
1000616,15.81478445,121.2017139
1000617,15.81087956,121.2466572
1000618,15.83481873,120.2404673
1000619,15.8164076,120.3200048
1000620,15.82830726,119.987573
1000621,15.78817678,121.5200642
1000622,15.80171667,121.2098868
1000623,15.80010485,121.4865621
1000624,15.79204658,121.4500901
1000625,15.78125323,121.5451437
1000626,15.78384457,120.3481901
1000627,15.78191299,121.4812639
1000628,15.77510605,120.3976311
1000629,15.79893538,120.4656268
1000630,15.78284013,121.3245234
1000631,15.78842198,120.8898515
1000632,15.74982421,120.4627658
1000633,15.75582569,120.5209099
1000634,15.76171093,120.9244135
1000635,15.75607854,120.3691895
1000636,15.73920899,120.3978712
1000637,15.7499031,121.3972271
1000638,15.74169637,121.3260663
1000639,15.72647804,119.9831623
1000640,15.7397106,121.5452217
1000641,15.73947103,120.272596
1000642,15.72596853,120.5037116
1000643,15.74628583,120.5954525
1000644,15.72732071,120.4205122
1000645,15.69370317,120.5352124
1000646,15.69285123,120.5930573
1000647,15.71757008,120.6471616
1000648,15.73108321,121.4822109
1000649,15.71888815,120.7658667
1000650,15.68583356,120.7886987
1000651,15.66598821,120.7707854
1000652,15.66587643,120.7572233
1000653,15.75794871,121.1072091
1000654,15.67823293,121.1336332
1000655,15.64456463,120.3666527
1000656,15.66419404,120.4049214
1000657,15.67020923,120.438913
1000658,15.65331584,119.9418576
1000659,15.63337153,120.4497165
1000660,15.63419001,120.9081458
1000661,15.77327049,120.998334
1000662,15.65117139,120.6900447
1000663,15.63938551,121.1230754
1000664,15.64828614,121.2072759
1000665,15.65226036,120.5341338
1000666,15.60058423,121.127732
1000667,15.61820613,120.0515673
1000668,15.59202754,121.1266893
1000669,15.58936156,119.9587166
1000670,15.58295114,121.1389978
1000671,15.58705179,120.5729741
1000672,15.56615001,120.2569038
1000673,15.59847137,120.4312729
1000674,15.57136122,121.0835806
1000675,15.57379426,120.3436192
1000676,15.56993083,120.9963938
1000677,15.5439419,121.0172744
1000678,15.54812977,119.9643842
1000679,15.55011405,120.7224298
1000680,15.63653724,120.8234039
1000681,15.56755377,120.0800707
1000682,15.57727987,121.2014795
1000683,15.54053221,120.2629549
1000684,15.51983587,121.2673635
1000685,15.51388332,120.7382169
1000686,15.51241632,121.2763587
1000687,15.52291447,121.3288408
1000688,15.49670353,120.7574302
1000689,15.48266126,121.2970499
1000690,15.5354912,120.5781514
1000691,15.45790733,120.3915448
1000692,15.46502124,121.2995435
1000693,15.45253826,119.9603855
1000694,15.45616104,120.4833665
1000695,15.49030241,120.9506912
1000696,15.44244781,120.9386637
1000697,15.48196698,121.0954072
1000698,15.43846007,120.3659953
1000699,15.41020891,120.302641
1000700,15.41426784,120.9346038
1000701,15.42001798,121.0012588
1000702,15.40794225,120.7289964
1000703,15.44224466,120.7494417
1000704,15.39458337,120.93875
1000705,15.39285329,120.9407314
1000706,15.43449361,121.3368601
1000707,15.40982002,119.9974938
1000708,15.41693923,120.5368188
1000709,15.37940742,120.7450364
1000710,15.36982697,120.6977049
1000711,15.35769072,121.1917916
1000712,15.36270272,121.1287269
1000713,15.35153702,120.47747
1000714,15.34726656,120.7441538
1000715,15.36806417,120.3532642
1000716,15.48001268,120.8330399
1000717,15.448071,120.8659138
1000718,15.32686408,120.5928563
1000719,15.35172217,120.445935
1000720,15.35427345,120.9222714
1000721,15.32217378,120.6863483
1000722,15.3412917,120.9894001
1000723,15.35270533,120.0191652
1000724,15.32729431,121.2074749
1000725,15.30139495,120.2061155
1000726,15.31017312,120.7684759
1000727,15.30568478,120.7849668
1000728,15.29357308,120.2295241
1000729,15.28125002,121.3780032
1000730,15.28141425,120.0932383
1000731,15.28266279,120.7769021
1000732,15.28093479,120.0511753
1000733,15.28131299,120.733237
1000734,15.27922306,120.1923043
1000735,15.27264325,120.1077714
1000736,15.26406887,120.149559
1000737,15.26532938,120.7766951
1000738,15.27385678,120.5680881
1000739,15.24685718,120.2083658
1000740,15.25302268,120.7335546
1000741,15.22786506,120.7829614
1000742,15.26446522,120.8491076
1000743,15.25504671,121.1904825
1000744,15.22415335,120.9206343
1000745,15.1868067,120.8870422
1000746,15.22464863,120.9896163
1000747,15.16802853,121.0628634
1000748,15.15409387,120.0530218
1000749,15.16093401,120.951274
1000750,15.21090462,120.1891951
1000751,15.17314579,120.7831532
1000752,15.14602181,120.7493267
1000753,15.13828148,121.0354256
1000754,15.17104213,121.3990731
1000755,15.1330142,120.8031801
1000756,15.14351711,120.8523991
1000757,15.10987137,120.8148357
1000758,15.10218538,120.9082834
1000759,15.10142684,120.1232425
1000760,15.10355129,121.4305932
1000761,15.09892792,121.244964
1000762,15.06473148,121.2346551
1000763,15.0824672,120.8095943
1000764,15.03455871,120.061895
1000765,15.02881095,120.9963655
1000766,15.03666547,120.8954509
1000767,15.0203544,120.0813598
1000768,15.01529874,121.2013301
1000769,15.03037155,121.2276347
1000770,15.01092602,120.9952349
1000771,15.00592934,121.2058218
1000772,15.02360648,120.2704478
1000773,15.03337122,120.6782577
1000774,15.08621826,120.7144099
1000775,15.03108889,120.7837801
1000776,14.99376773,120.7833918
1000777,14.99241881,120.2669719
1000778,14.98352426,120.1565898
